order_item_id,order_id,product_id,quantity,unit_price,line_amount
3052,O1031,P75,4,326.54,1306.16
3053,O1032,P27,3,335.53,1006.59
3054,O1033,P86,7,230.38,1612.66
3055,O1033,P7,4,180.95,723.8
3056,O1034,P44,1,263.15,263.15
3057,O1035,P93,4,221.49,885.96
3058,O1035,P2,2,282.64,565.28
3059,O1035,P41,6,325.0,1950.0
3060,O1035,P59,4,42.82,171.28
3061,O1036,P66,5,35.46,177.3
3062,O1036,P93,7,23.07,161.49
3063,O1037,P27,10,419.36,4193.6
3064,O1038,P67,10,114.62,1146.2
3065,O1038,P25,3,368.45,1105.35
3066,O1038,P0,5,223.44,1117.2
3067,O1038,P14,8,489.9,3919.2
3068,O1038,P18,4,194.51,778.04
3069,O1039,P45,5,28.62,143.1
3070,O1039,P37,6,119.93,719.58
3071,O1039,P0,10,194.53,1945.3
3072,O1039,P85,9,294.2,2647.8
3073,O1040,P72,8,336.74,2693.92
3074,O1040,P65,6,453.57,2721.42
3075,O1040,P34,8,359.15,2873.2
3076,O1040,P89,3,105.51,316.53
3077,O1041,P80,7,13.79,96.53
3078,O1041,P78,10,459.97,4599.7
3079,O1041,P37,6,24.86,149.16
3080,O1041,P39,9,125.35,1128.15
3081,O1042,P74,6,333.55,2001.3
3082,O1042,P8,2,256.57,513.14
3083,O1043,P69,3,483.22,1449.66
3084,O1043,P24,4,315.43,1261.72
3085,O1043,P49,6,395.74,2374.44
3086,O1044,P53,3,141.15,423.45
3087,O1045,P38,7,19.06,133.42
3088,O1045,P81,4,17.29,69.16
3089,O1046,P34,1,249.68,249.68
3090,O1047,P37,3,417.45,1252.35
3091,O1047,P28,9,346.87,3121.83
3092,O1047,P68,10,76.67,766.7
3093,O1048,P70,10,19.07,190.7
3094,O1048,P52,4,357.58,1430.32
3095,O1049,P4,8,309.95,2479.6
3096,O1049,P42,3,223.63,670.89
3097,O1049,P13,6,343.88,2063.28
3098,O1049,P52,2,154.26,308.52
3099,O1050,P51,2,449.1,898.2
3100,O1050,P22,9,188.56,1697.04
3101,O1050,P34,9,446.35,4017.15
3102,O1050,P61,4,240.5,962.0
3103,O1050,P7,8,250.19,2001.52
3104,O1051,P33,5,431.99,2159.95
3105,O1051,P89,7,20.75,145.25
3106,O1051,P77,5,169.02,845.1
3107,O1052,P3,2,489.5,979.0
3108,O1052,P58,2,46.29,92.58
3109,O1053,P77,7,476.15,3333.05
3110,O1053,P52,7,268.44,1879.08
3111,O1054,P66,8,38.72,309.76
3112,O1054,P2,9,162.07,1458.63
3113,O1055,P30,7,110.57,773.99
3114,O1055,P98,9,316.99,2852.91
3115,O1055,P76,8,371.09,2968.72
3116,O1055,P25,1,145.77,145.77
3117,O1056,P46,10,384.51,3845.1
3118,O1056,P69,6,232.14,1392.84
3119,O1056,P96,7,365.5,2558.5
3120,O1057,P37,10,451.81,4518.1
3121,O1057,P72,2,133.66,267.32
3122,O1058,P33,4,326.69,1306.76
3123,O1058,P36,8,276.47,2211.76
3124,O1058,P78,2,52.66,105.32
3125,O1058,P56,10,243.5,2435.0
3126,O1059,P94,2,39.73,79.46
3127,O1059,P46,6,461.06,2766.36
3128,O1059,P86,1,97.62,97.62
3129,O1060,P36,9,287.74,2589.66
3130,O1060,P29,1,39.29,39.29
3131,O1060,P10,10,110.0,1100.0
3132,O1060,P27,3,89.96,269.88
3133,O1061,P13,8,390.99,3127.92
3134,O1061,P64,9,438.55,3946.95
3135,O1061,P63,2,408.76,817.52
3136,O1061,P73,7,200.66,1404.62
3137,O1061,P45,6,311.95,1871.7
3138,O1062,P37,2,392.79,785.58
3139,O1062,P36,3,194.28,582.84
3140,O1062,P78,4,312.3,1249.2
3141,O1063,P24,3,291.66,874.98
3142,O1063,P65,7,109.65,767.55
3143,O1063,P81,10,257.93,2579.3
3144,O1063,P96,1,111.21,111.21
3145,O1063,P80,9,72.09,648.81
3146,O1064,P30,3,453.81,1361.43
3147,O1064,P88,6,459.55,2757.3
3148,O1065,P49,2,179.58,359.16
3149,O1065,P35,5,265.95,1329.75
3150,O1065,P27,7,64.84,453.88
3151,O1066,P5,2,127.14,254.28
3152,O1067,P3,9,396.54,3568.86
3153,O1067,P70,5,94.02,470.1
3154,O1067,P51,4,229.42,917.68
3155,O1067,P74,4,38.75,155.0
3156,O1067,P97,4,299.47,1197.88
3157,O1068,P94,4,47.03,188.12
3158,O1068,P86,9,103.55,931.95
3159,O1068,P8,7,115.38,807.66
3160,O1069,P2,5,21.18,105.9
3161,O1069,P35,7,421.22,2948.54
3162,O1069,P21,6,266.48,1598.88
3163,O1070,P92,4,451.42,1805.68
3164,O1070,P94,1,135.73,135.73
3165,O1070,P8,6,359.35,2156.1
3166,O1070,P48,9,479.61,4316.49
3167,O1071,P66,10,403.29,4032.9
3168,O1071,P5,4,211.52,846.08
3169,O1071,P95,4,208.16,832.64
3170,O1071,P69,5,141.44,707.2
3171,O1072,P94,5,421.3,2106.5
3172,O1072,P71,9,30.17,271.53
3173,O1072,P76,6,467.11,2802.66
3174,O1073,P75,1,271.2,271.2
3175,O1073,P9,6,286.35,1718.1
3176,O1073,P3,5,496.76,2483.8
3177,O1074,P63,1,46.63,46.63
3178,O1074,P0,1,152.95,152.95
3179,O1074,P68,1,361.3,361.3
3180,O1075,P75,1,394.35,394.35
3181,O1075,P25,9,12.49,112.41
3182,O1075,P9,10,286.63,2866.3
3183,O1076,P2,10,452.07,4520.7
3184,O1076,P29,7,160.53,1123.71
3185,O1076,P65,1,338.97,338.97
3186,O1077,P71,8,478.19,3825.52
3187,O1077,P85,9,374.7,3372.3
3188,O1077,P48,6,164.99,989.94
3189,O1077,P4,5,471.59,2357.95
3190,O1078,P26,5,476.3,2381.5
3191,O1078,P44,9,218.16,1963.44
3192,O1078,P29,8,230.23,1841.84
3193,O1079,P25,3,374.04,1122.12
3194,O1079,P71,10,248.59,2485.9
3195,O1079,P60,7,330.33,2312.31
3196,O1079,P70,3,236.81,710.43
3197,O1079,P28,5,143.76,718.8
3198,O1080,P70,8,323.46,2587.68
3199,O1080,P4,3,341.74,1025.22
3200,O1081,P93,8,460.28,3682.24
3201,O1081,P50,9,466.01,4194.09
3202,O1081,P62,1,206.41,206.41
3203,O1082,P51,8,51.67,413.36
3204,O1082,P13,6,234.34,1406.04
3205,O1082,P90,3,380.97,1142.91
3206,O1083,P21,1,237.1,237.1
3207,O1084,P13,2,119.59,239.18
3208,O1085,P56,7,355.11,2485.77
3209,O1085,P23,1,155.59,155.59
3210,O1085,P87,3,135.3,405.9
3211,O1085,P44,5,152.48,762.4
3212,O1085,P86,4,71.78,287.12
3213,O1086,P33,6,388.41,2330.46
3214,O1087,P61,4,414.82,1659.28
3215,O1088,P7,9,293.91,2645.19
3216,O1089,P51,2,497.45,994.9
3217,O1089,P72,5,455.25,2276.25
3218,O1090,P41,3,288.25,864.75
3219,O1091,P57,5,280.01,1400.05
3220,O1092,P23,3,474.48,1423.44
3221,O1092,P18,5,276.69,1383.45
3222,O1092,P21,6,206.13,1236.78
3223,O1092,P74,8,387.82,3102.56
3224,O1092,P32,2,161.8,323.6
3225,O1093,P90,4,353.36,1413.44
3226,O1093,P27,5,151.57,757.85
3227,O1093,P62,1,186.38,186.38
3228,O1093,P97,7,493.9,3457.3
3229,O1094,P94,6,177.4,1064.4
3230,O1094,P18,5,339.17,1695.85
3231,O1094,P15,10,255.5,2555.0
3232,O1095,P90,1,445.72,445.72
3233,O1095,P73,3,258.37,775.11
3234,O1095,P31,4,472.26,1889.04
3235,O1095,P8,1,71.76,71.76
3236,O1096,P24,3,103.6,310.8
3237,O1096,P72,5,344.45,1722.25
3238,O1096,P51,4,340.79,1363.16
3239,O1096,P47,6,427.0,2562.0
3240,O1097,P70,7,151.06,1057.42
3241,O1097,P69,4,312.46,1249.84
3242,O1098,P53,7,131.58,921.06
3243,O1098,P80,10,207.23,2072.3
3244,O1098,P86,9,77.29,695.61
3245,O1099,P72,7,92.1,644.7
3246,O1100,P52,8,236.73,1893.84
3247,O1100,P98,4,15.94,63.76
3248,O1100,P66,10,296.1,2961.0
3249,O1100,P40,2,110.09,220.18
3250,O1101,P31,6,494.3,2965.8
3251,O1101,P21,6,92.89,557.34
3252,O1101,P34,7,119.26,834.82
3253,O1101,P24,1,78.43,78.43
3254,O1102,P89,9,28.43,255.87
3255,O1103,P30,2,468.07,936.14
3256,O1103,P77,9,374.64,3371.76
3257,O1103,P92,10,29.01,290.1
3258,O1103,P22,8,92.24,737.92
3259,O1104,P70,3,80.22,240.66
3260,O1104,P73,5,490.86,2454.3
3261,O1104,P4,10,495.68,4956.8
3262,O1104,P74,5,374.03,1870.15
3263,O1104,P30,5,406.43,2032.15
3264,O1105,P26,1,116.55,116.55
3265,O1106,P44,3,259.31,777.93
3266,O1106,P32,8,437.3,3498.4
3267,O1106,P4,6,434.26,2605.56
3268,O1106,P93,4,383.45,1533.8
3269,O1106,P68,4,150.3,601.2
3270,O1107,P38,9,101.64,914.76
3271,O1108,P93,3,335.74,1007.22
3272,O1109,P23,5,317.99,1589.95
3273,O1109,P58,4,429.41,1717.64
3274,O1109,P28,7,169.23,1184.61
3275,O1109,P0,5,170.9,854.5
3276,O1110,P61,8,481.44,3851.52
3277,O1110,P50,6,428.95,2573.7
3278,O1110,P86,3,303.4,910.2
3279,O1110,P54,3,40.04,120.12
3280,O1111,P62,10,461.81,4618.1
3281,O1112,P34,4,130.8,523.2
3282,O1112,P5,5,79.68,398.4
3283,O1112,P73,6,358.43,2150.58
3284,O1113,P62,10,105.4,1054.0
3285,O1113,P67,9,460.22,4141.98
3286,O1114,P0,10,428.53,4285.3
3287,O1114,P31,9,469.26,4223.34
3288,O1114,P20,6,300.5,1803.0
3289,O1115,P35,6,470.92,2825.52
3290,O1115,P93,10,129.52,1295.2
3291,O1115,P79,8,165.35,1322.8
3292,O1115,P5,1,120.54,120.54
3293,O1115,P82,9,266.7,2400.3
3294,O1116,P33,4,442.18,1768.72
3295,O1116,P22,1,215.44,215.44
3296,O1117,P95,8,147.77,1182.16
3297,O1118,P48,8,127.67,1021.36
3298,O1118,P87,6,314.21,1885.26
3299,O1119,P48,9,455.29,4097.61
3300,O1119,P37,7,496.5,3475.5
3301,O1119,P67,2,253.58,507.16
3302,O1120,P68,1,238.64,238.64
3303,O1120,P29,9,315.11,2835.99
3304,O1121,P66,10,168.92,1689.2
3305,O1121,P17,2,357.41,714.82
3306,O1122,P19,10,327.73,3277.3
3307,O1122,P30,2,451.82,903.64
3308,O1122,P88,3,283.04,849.12
3309,O1123,P88,5,421.61,2108.05
3310,O1123,P31,2,356.96,713.92
3311,O1124,P91,10,476.44,4764.4
3312,O1124,P18,4,127.04,508.16
3313,O1125,P17,1,354.04,354.04
3314,O1125,P37,7,266.22,1863.54
3315,O1125,P48,8,424.4,3395.2
3316,O1125,P3,4,104.41,417.64
3317,O1125,P85,4,185.56,742.24
3318,O1126,P51,5,58.8,294.0
3319,O1127,P78,10,184.22,1842.2
3320,O1127,P76,10,447.87,4478.7
3321,O1127,P94,8,138.07,1104.56
3322,O1127,P93,5,213.16,1065.8
3323,O1128,P55,5,40.33,201.65
3324,O1129,P49,4,468.43,1873.72
3325,O1129,P88,5,259.36,1296.8
3326,O1129,P98,2,235.55,471.1
3327,O1129,P81,6,326.88,1961.28
3328,O1130,P69,4,205.67,822.68
3329,O1130,P54,9,162.33,1460.97
3330,O1131,P24,5,499.66,2498.3
3331,O1131,P97,7,432.34,3026.38
3332,O1131,P59,7,496.92,3478.44
3333,O1132,P24,8,47.83,382.64
3334,O1132,P33,10,232.9,2329.0
3335,O1133,P84,2,89.47,178.94
3336,O1133,P98,9,242.07,2178.63
3337,O1134,P87,9,320.8,2887.2
3338,O1134,P73,5,179.96,899.8
3339,O1134,P82,1,461.78,461.78
3340,O1134,P80,7,311.71,2181.97
3341,O1135,P57,8,285.06,2280.48
3342,O1135,P40,7,389.31,2725.17
3343,O1136,P75,1,390.05,390.05
3344,O1136,P16,3,123.21,369.63
3345,O1136,P2,5,230.49,1152.45
3346,O1136,P5,9,336.45,3028.05
3347,O1137,P3,6,272.46,1634.76
3348,O1137,P70,9,405.48,3649.32
3349,O1137,P82,9,373.04,3357.36
3350,O1137,P28,3,34.91,104.73
3351,O1137,P55,3,352.67,1058.01
3352,O1138,P4,10,390.42,3904.2
3353,O1138,P5,9,205.99,1853.91
3354,O1138,P35,7,22.51,157.57
3355,O1138,P91,5,47.1,235.5
3356,O1138,P22,3,16.24,48.72
3357,O1139,P17,8,469.45,3755.6
3358,O1139,P94,7,12.15,85.05
3359,O1139,P41,5,12.98,64.9
3360,O1140,P34,3,439.63,1318.89
3361,O1140,P72,8,490.8,3926.4
3362,O1141,P26,3,373.62,1120.86
3363,O1141,P90,7,23.5,164.5
3364,O1141,P59,1,82.01,82.01
3365,O1141,P35,9,185.46,1669.14
3366,O1141,P97,1,470.09,470.09
3367,O1142,P30,5,389.82,1949.1
3368,O1143,P26,8,250.9,2007.2
3369,O1143,P71,4,72.96,291.84
3370,O1143,P62,8,314.33,2514.64
3371,O1144,P31,5,98.88,494.4
3372,O1144,P41,8,391.23,3129.84
3373,O1144,P95,2,411.29,822.58
3374,O1144,P28,9,276.45,2488.05
3375,O1145,P87,4,211.21,844.84
3376,O1145,P51,1,83.89,83.89
3377,O1146,P50,6,194.86,1169.16
3378,O1146,P87,4,460.95,1843.8
3379,O1146,P59,2,235.85,471.7
3380,O1147,P71,7,120.34,842.38
3381,O1147,P31,3,127.17,381.51
3382,O1148,P32,6,439.11,2634.66
3383,O1148,P41,6,216.26,1297.56
3384,O1148,P12,5,425.56,2127.8
3385,O1148,P29,9,403.03,3627.27
3386,O1149,P0,10,87.18,871.8
3387,O1149,P7,7,42.38,296.66
3388,O1149,P57,4,121.76,487.04
3389,O1149,P36,4,42.04,168.16
3390,O1150,P1,10,96.34,963.4
3391,O1150,P83,9,271.66,2444.94
3392,O1151,P55,2,443.49,886.98
3393,O1151,P42,3,391.33,1173.99
3394,O1151,P86,9,278.77,2508.93
3395,O1152,P37,3,41.74,125.22
3396,O1152,P0,7,39.24,274.68
3397,O1152,P15,3,175.47,526.41
3398,O1153,P23,5,225.53,1127.65
3399,O1153,P59,6,350.33,2101.98
3400,O1153,P83,7,183.69,1285.83
3401,O1153,P34,4,106.64,426.56
3402,O1153,P9,4,449.81,1799.24
3403,O1154,P89,1,305.46,305.46
3404,O1154,P15,7,21.49,150.43
3405,O1154,P82,10,490.3,4903.0
3406,O1154,P45,1,134.69,134.69
3407,O1154,P26,9,466.23,4196.07
3408,O1155,P67,9,346.32,3116.88
3409,O1155,P65,5,49.67,248.35
3410,O1155,P39,10,128.63,1286.3
3411,O1156,P55,4,119.09,476.36
3412,O1156,P56,6,199.49,1196.94
3413,O1156,P33,10,128.51,1285.1
3414,O1157,P89,9,169.46,1525.14
3415,O1157,P2,10,430.45,4304.5
3416,O1158,P1,9,72.23,650.07
3417,O1158,P91,10,374.83,3748.3
3418,O1158,P70,3,333.61,1000.83
3419,O1159,P94,3,488.62,1465.86
3420,O1159,P8,8,180.43,1443.44
3421,O1160,P49,5,370.66,1853.3
3422,O1160,P12,2,488.49,976.98
3423,O1160,P79,6,222.38,1334.28
3424,O1160,P36,8,102.72,821.76
3425,O1161,P52,6,352.57,2115.42
3426,O1161,P27,9,306.42,2757.78
3427,O1161,P33,4,251.04,1004.16
3428,O1162,P84,7,231.24,1618.68
3429,O1162,P26,7,64.15,449.05
3430,O1163,P92,7,61.97,433.79
3431,O1163,P99,9,482.16,4339.44
3432,O1163,P36,4,10.9,43.6
3433,O1163,P71,8,338.92,2711.36
3434,O1164,P27,1,242.13,242.13
3435,O1164,P3,7,47.6,333.2
3436,O1164,P87,8,19.34,154.72
3437,O1164,P84,1,288.29,288.29
3438,O1164,P40,1,273.36,273.36
3439,O1165,P19,10,251.18,2511.8
3440,O1165,P47,6,90.55,543.3
3441,O1165,P59,4,11.55,46.2
3442,O1165,P25,2,494.75,989.5
3443,O1165,P75,2,217.7,435.4
3444,O1166,P96,9,399.48,3595.32
3445,O1166,P52,4,46.97,187.88
3446,O1166,P14,1,241.97,241.97
3447,O1167,P4,8,36.44,291.52
3448,O1167,P49,5,87.45,437.25
3449,O1167,P45,1,305.94,305.94
3450,O1167,P89,9,444.36,3999.24
3451,O1167,P78,9,450.47,4054.23
3452,O1168,P77,9,480.9,4328.1
3453,O1168,P70,5,152.02,760.1
3454,O1168,P29,9,436.31,3926.79
3455,O1168,P66,8,312.09,2496.72
3456,O1168,P73,2,119.47,238.94
3457,O1169,P39,4,409.58,1638.32
3458,O1170,P5,4,208.05,832.2
3459,O1170,P69,8,444.16,3553.28
3460,O1170,P51,6,131.29,787.74
3461,O1171,P60,1,60.28,60.28
3462,O1172,P18,10,211.15,2111.5
3463,O1172,P55,2,244.29,488.58
3464,O1172,P36,2,387.25,774.5
3465,O1172,P11,1,310.62,310.62
3466,O1173,P66,1,363.58,363.58
3467,O1174,P20,3,187.77,563.31
3468,O1174,P88,5,70.16,350.8
3469,O1174,P89,6,376.39,2258.34
3470,O1174,P66,2,156.53,313.06
3471,O1175,P25,4,246.88,987.52
3472,O1176,P10,3,416.58,1249.74
3473,O1176,P70,5,276.82,1384.1
3474,O1176,P25,6,480.46,2882.76
3475,O1176,P11,9,475.61,4280.49
3476,O1176,P75,8,424.56,3396.48
3477,O1177,P79,9,378.31,3404.79
3478,O1177,P11,3,132.24,396.72
3479,O1177,P32,4,473.54,1894.16
3480,O1178,P28,8,221.32,1770.56
3481,O1178,P34,9,329.66,2966.94
3482,O1179,P17,3,484.15,1452.45
3483,O1179,P54,2,424.47,848.94
3484,O1179,P73,5,440.69,2203.45
3485,O1179,P79,10,172.81,1728.1
3486,O1180,P8,9,225.76,2031.84
3487,O1180,P36,10,16.77,167.7
3488,O1180,P90,3,457.39,1372.17
3489,O1180,P67,1,329.14,329.14
3490,O1181,P99,5,255.28,1276.4
3491,O1181,P31,6,96.19,577.14
3492,O1181,P72,1,463.19,463.19
3493,O1181,P80,9,41.69,375.21
3494,O1182,P96,8,135.37,1082.96
3495,O1183,P10,5,293.06,1465.3
3496,O1183,P14,3,226.92,680.76
3497,O1184,P73,1,425.82,425.82
3498,O1184,P67,7,168.12,1176.84
3499,O1185,P26,9,470.48,4234.32
3500,O1185,P27,4,170.05,680.2
3501,O1186,P78,2,499.2,998.4
3502,O1186,P75,6,256.35,1538.1
3503,O1186,P92,8,203.3,1626.4
3504,O1186,P6,3,65.42,196.26
3505,O1186,P96,3,148.81,446.43
3506,O1187,P71,8,21.7,173.6
3507,O1187,P22,10,146.77,1467.7
3508,O1188,P61,3,337.05,1011.15
3509,O1188,P16,7,292.79,2049.53
3510,O1188,P26,2,420.83,841.66
3511,O1188,P70,4,477.12,1908.48
3512,O1188,P12,10,236.21,2362.1
3513,O1189,P68,1,67.35,67.35
3514,O1189,P91,4,389.81,1559.24
3515,O1190,P79,10,191.44,1914.4
3516,O1190,P46,4,124.7,498.8
3517,O1190,P60,2,395.81,791.62
3518,O1190,P91,6,154.36,926.16
3519,O1191,P59,6,187.42,1124.52
3520,O1191,P28,7,371.59,2601.13
3521,O1192,P50,3,236.96,710.88
3522,O1192,P13,3,458.15,1374.45
3523,O1192,P24,10,63.51,635.1
3524,O1192,P56,8,452.12,3616.96
3525,O1193,P32,5,426.1,2130.5
3526,O1193,P83,6,27.22,163.32
3527,O1194,P61,3,165.77,497.31
3528,O1194,P99,7,482.91,3380.37
3529,O1194,P67,10,291.67,2916.7
3530,O1194,P63,10,24.43,244.3
3531,O1195,P96,8,98.07,784.56
3532,O1195,P69,7,240.97,1686.79
3533,O1196,P69,9,57.35,516.15
3534,O1196,P78,7,17.68,123.76
3535,O1196,P10,1,159.3,159.3
3536,O1197,P18,5,28.37,141.85
3537,O1198,P94,10,426.8,4268.0
3538,O1198,P25,1,249.76,249.76
3539,O1198,P24,9,174.39,1569.51
3540,O1199,P57,5,301.92,1509.6
3541,O1199,P39,3,144.08,432.24
3542,O1199,P48,8,14.79,118.32
3543,O1200,P49,2,271.55,543.1
3544,O1200,P95,4,222.05,888.2
3545,O1201,P7,7,325.2,2276.4
3546,O1201,P46,1,383.75,383.75
3547,O1201,P87,2,129.02,258.04
3548,O1201,P24,10,239.25,2392.5
3549,O1202,P35,5,175.43,877.15
3550,O1202,P71,8,375.45,3003.6
3551,O1203,P61,5,425.15,2125.75
3552,O1203,P23,4,40.76,163.04
3553,O1203,P59,4,276.01,1104.04
3554,O1203,P50,1,453.43,453.43
3555,O1204,P35,2,408.23,816.46
3556,O1204,P66,8,302.91,2423.28
3557,O1204,P56,10,367.93,3679.3
3558,O1204,P45,4,342.02,1368.08
3559,O1204,P44,2,397.15,794.3
3560,O1205,P31,10,292.4,2924.0
3561,O1206,P96,10,276.31,2763.1
3562,O1206,P84,2,194.92,389.84
3563,O1207,P80,2,146.07,292.14
3564,O1208,P83,1,345.05,345.05
3565,O1208,P84,8,386.92,3095.36
3566,O1208,P10,2,386.09,772.18
3567,O1208,P82,2,359.06,718.12
3568,O1208,P94,2,376.67,753.34
3569,O1209,P0,4,199.44,797.76
3570,O1209,P52,10,478.95,4789.5
3571,O1209,P62,3,70.12,210.36
3572,O1209,P71,9,47.72,429.48
3573,O1210,P36,5,490.53,2452.65
3574,O1211,P22,2,29.99,59.98
3575,O1211,P43,8,121.08,968.64
3576,O1212,P74,9,330.92,2978.28
3577,O1213,P52,3,217.07,651.21
3578,O1214,P91,2,443.93,887.86
3579,O1215,P98,9,446.44,4017.96
3580,O1215,P36,7,450.0,3150.0
3581,O1215,P29,8,333.15,2665.2
3582,O1215,P74,4,155.78,623.12
3583,O1216,P2,10,409.48,4094.8
3584,O1216,P74,5,175.06,875.3
3585,O1217,P46,3,318.86,956.58
3586,O1217,P96,8,133.49,1067.92
3587,O1217,P82,4,224.27,897.08
3588,O1217,P13,6,208.26,1249.56
3589,O1218,P60,2,33.28,66.56
3590,O1218,P50,9,299.34,2694.06
3591,O1219,P19,3,201.26,603.78
3592,O1219,P59,8,402.61,3220.88
3593,O1219,P21,9,483.13,4348.17
3594,O1219,P79,8,199.79,1598.32
3595,O1219,P3,4,82.55,330.2
3596,O1220,P72,6,83.82,502.92
3597,O1220,P54,3,418.28,1254.84
3598,O1220,P2,1,397.98,397.98
3599,O1220,P63,1,51.38,51.38
3600,O1220,P88,10,244.1,2441.0
3601,O1221,P20,1,31.06,31.06
3602,O1222,P45,5,248.03,1240.15
3603,O1222,P28,4,136.78,547.12
3604,O1222,P37,10,290.78,2907.8
3605,O1223,P74,6,322.46,1934.76
3606,O1224,P11,8,442.34,3538.72
3607,O1224,P30,9,109.87,988.83
3608,O1224,P58,5,79.0,395.0
3609,O1224,P89,8,274.67,2197.36
3610,O1225,P44,9,20.75,186.75
3611,O1225,P29,1,106.61,106.61
3612,O1225,P90,5,266.32,1331.6
3613,O1226,P7,6,495.52,2973.12
3614,O1226,P71,3,490.83,1472.49
3615,O1226,P5,4,268.08,1072.32
3616,O1226,P98,4,343.8,1375.2
3617,O1226,P17,3,121.37,364.11
3618,O1227,P72,2,305.82,611.64
3619,O1227,P9,6,277.87,1667.22
3620,O1228,P29,10,75.56,755.6
3621,O1229,P93,3,87.75,263.25
3622,O1229,P75,7,105.57,738.99
3623,O1229,P85,4,150.95,603.8
3624,O1230,P26,10,458.39,4583.9
3625,O1230,P27,10,197.36,1973.6
3626,O1230,P96,9,22.82,205.38
3627,O1231,P57,10,327.33,3273.3
3628,O1231,P24,8,138.57,1108.56
3629,O1231,P26,5,247.41,1237.05
3630,O1231,P98,1,209.97,209.97
3631,O1232,P5,4,139.35,557.4
3632,O1233,P81,9,294.09,2646.81
3633,O1233,P52,7,279.53,1956.71
3634,O1233,P12,10,265.1,2651.0
3635,O1233,P32,9,44.37,399.33
3636,O1234,P84,10,47.95,479.5
3637,O1234,P0,5,211.47,1057.35
3638,O1234,P10,7,116.62,816.34
3639,O1234,P41,3,344.85,1034.55
3640,O1235,P52,3,186.67,560.01
3641,O1235,P40,4,103.09,412.36
3642,O1235,P20,9,432.44,3891.96
3643,O1236,P28,2,28.39,56.78
3644,O1237,P28,4,309.71,1238.84
3645,O1237,P1,9,411.0,3699.0
3646,O1237,P6,5,103.28,516.4
3647,O1237,P16,2,429.39,858.78
3648,O1237,P80,1,62.21,62.21
3649,O1238,P20,5,302.04,1510.2
3650,O1238,P5,2,141.05,282.1
3651,O1238,P44,3,442.52,1327.56
3652,O1239,P31,2,95.58,191.16
3653,O1239,P64,6,74.99,449.94
3654,O1240,P4,8,480.02,3840.16
3655,O1240,P53,4,241.98,967.92
3656,O1240,P91,3,230.29,690.87
3657,O1240,P34,2,287.4,574.8
3658,O1241,P37,10,236.61,2366.1
3659,O1241,P93,3,381.96,1145.88
3660,O1241,P38,2,322.17,644.34
3661,O1242,P87,7,393.37,2753.59
3662,O1242,P77,8,105.85,846.8
3663,O1243,P43,4,272.2,1088.8
3664,O1243,P31,7,243.95,1707.65
3665,O1243,P63,10,428.4,4284.0
3666,O1244,P23,8,57.98,463.84
3667,O1245,P38,4,32.18,128.72
3668,O1245,P81,3,394.02,1182.06
3669,O1246,P6,9,405.84,3652.56
3670,O1247,P4,4,61.95,247.8
3671,O1247,P22,5,139.21,696.05
3672,O1247,P87,9,413.56,3722.04
3673,O1247,P48,5,93.31,466.55
3674,O1247,P81,10,88.82,888.2
3675,O1248,P49,9,132.84,1195.56
3676,O1248,P32,7,124.21,869.47
3677,O1248,P43,1,198.2,198.2
3678,O1249,P83,10,228.47,2284.7
3679,O1249,P47,2,409.88,819.76
3680,O1249,P98,9,484.76,4362.84
3681,O1250,P0,2,119.4,238.8
3682,O1250,P83,7,231.98,1623.86
3683,O1250,P4,9,16.88,151.92
3684,O1250,P12,7,139.38,975.66
3685,O1251,P91,7,94.01,658.07
3686,O1251,P86,7,348.23,2437.61
3687,O1252,P16,9,390.52,3514.68
3688,O1252,P96,9,377.04,3393.36
3689,O1252,P58,7,415.57,2908.99
3690,O1252,P74,6,430.14,2580.84
3691,O1253,P52,3,18.97,56.91
3692,O1254,P46,1,112.99,112.99
3693,O1254,P44,9,43.38,390.42
3694,O1255,P42,9,244.96,2204.64
3695,O1255,P63,6,52.32,313.92
3696,O1256,P36,9,146.21,1315.89
3697,O1256,P15,8,289.58,2316.64
3698,O1257,P21,8,481.02,3848.16
3699,O1257,P18,4,134.22,536.88
3700,O1258,P97,2,354.27,708.54
3701,O1258,P96,9,120.47,1084.23
3702,O1258,P35,3,111.89,335.67
3703,O1259,P0,7,210.69,1474.83
3704,O1259,P8,8,101.92,815.36
3705,O1259,P35,3,345.53,1036.59
3706,O1259,P85,10,258.11,2581.1
3707,O1260,P43,8,360.96,2887.68
3708,O1260,P67,4,192.61,770.44
3709,O1260,P15,7,359.57,2516.99
3710,O1260,P47,7,449.77,3148.39
3711,O1261,P72,7,218.64,1530.48
3712,O1261,P47,6,261.38,1568.28
3713,O1261,P94,3,243.07,729.21
3714,O1261,P56,2,277.49,554.98
3715,O1262,P66,8,22.08,176.64
3716,O1262,P48,6,155.16,930.96
3717,O1262,P16,4,146.16,584.64
3718,O1263,P9,1,391.23,391.23
3719,O1263,P17,2,465.14,930.28
3720,O1264,P3,5,238.71,1193.55
3721,O1264,P66,5,298.21,1491.05
3722,O1264,P43,9,65.74,591.66
3723,O1265,P48,4,85.46,341.84
3724,O1265,P95,8,300.94,2407.52
3725,O1265,P59,1,18.72,18.72
3726,O1266,P51,2,493.39,986.78
3727,O1267,P90,3,329.64,988.92
3728,O1267,P13,1,432.06,432.06
3729,O1267,P6,9,172.72,1554.48
3730,O1268,P66,6,335.52,2013.12
3731,O1268,P88,3,467.56,1402.68
